CustomerID,TenureMonths,ContractType,MonthlyCharges,SupportTickets,FeatureUsageScore,TotalCharges,Churn
CUST-0376,38,One year,82.77566527489111,4,50,3030.635248237161,0
CUST-0377,47,Month-to-month,92.05956151946793,6,77,4170.875824789213,0
CUST-0378,39,Month-to-month,74.49076007628382,3,82,2796.8175669078405,0
CUST-0379,3,One year,48.52834692964783,5,99,126.1332752008517,0
CUST-0380,19,Month-to-month,35.01533738269804,9,36,714.7229669888546,0
CUST-0381,52,Two year,137.8655039710356,7,25,6348.570611784012,1
CUST-0382,50,One year,47.977238082965336,3,67,2385.953776152582,0
CUST-0383,2,Month-to-month,102.06372780192478,9,42,208.53871960057344,1
CUST-0384,50,One year,90.75505190884853,2,81,3096.5194170943355,0
CUST-0385,21,Month-to-month,61.282608170392315,9,23,1165.3060710875784,0
CUST-0386,54,Two year,95.72044734067413,2,83,4814.83717004105,0
CUST-0387,6,Month-to-month,102.6715710085195,2,67,621.2928326678884,0
CUST-0388,18,One year,47.42923774489656,0,44,894.1978357568988,0
CUST-0389,62,One year,50.297172489653846,8,49,2681.5909825280296,0
CUST-0390,65,One year,70.06647091801022,8,40,4503.143081917688,0
CUST-0391,23,One year,57.99727518162828,1,62,1537.9669209899328,0
CUST-0392,27,One year,20.74476004693704,5,74,698.8266765770123,0
CUST-0393,3,Month-to-month,40.36272111623895,9,29,126.40202533110748,1
CUST-0394,64,Month-to-month,85.98243416167121,1,27,5599.045768163258,0
CUST-0395,51,Month-to-month,102.23108523651788,7,50,4886.577551246824,0
CUST-0396,1,One year,61.61537983529894,2,49,57.197857094426574,0
CUST-0397,38,One year,67.79289883763164,4,81,2357.405362610834,0
CUST-0398,15,Month-to-month,88.03716199120085,7,50,1438.7622958592608,0
CUST-0399,26,One year,97.32617563569238,4,38,2197.5244937941156,0
CUST-0400,44,Month-to-month,95.52440332113956,0,57,4172.309244166034,0
CUST-0401,52,Month-to-month,78.724283758015,7,44,4378.194122482748,0
CUST-0402,35,Month-to-month,94.53682379121717,4,32,3303.443414076489,0
CUST-0403,62,Month-to-month,55.60569383559342,0,82,3378.6213660247454,0
CUST-0404,27,Month-to-month,85.8618654138801,3,56,1890.8945318095996,0
CUST-0405,67,Two year,77.72935007566414,1,46,4080.9066480165793,1
CUST-0406,28,Month-to-month,97.07702710894775,9,30,2880.9519325153447,1
CUST-0407,13,Month-to-month,100.26803092692919,2,41,1432.9583519138203,0
CUST-0408,11,Month-to-month,84.16541978923429,7,68,928.3511899477662,0
CUST-0409,25,One year,56.04144581036731,2,95,1434.9155839815885,0
CUST-0410,11,Month-to-month,74.68571272652147,3,66,817.7926424040406,0
CUST-0411,23,Two year,91.0367410902329,7,98,1665.646758530342,1
CUST-0412,6,One year,81.37546075381975,1,85,464.3384989357863,0
CUST-0413,16,One year,80.10409001611552,5,94,1230.869630083587,0
CUST-0414,24,Month-to-month,120.97782697987105,6,89,2916.1528129835524,0
CUST-0415,68,Month-to-month,72.87459829591893,8,51,4878.105343518203,0
CUST-0416,70,Month-to-month,54.42742895918291,3,74,4523.624422485739,0
CUST-0417,56,Month-to-month,70.87016396531187,5,84,4708.9911197043975,0
CUST-0418,12,Month-to-month,86.12756034301357,1,25,931.4361135716568,0
CUST-0419,5,Month-to-month,42.35781376288444,1,48,219.03837124703114,0
CUST-0420,21,Month-to-month,58.17721151226662,1,52,1184.6870918704499,0
CUST-0421,67,Month-to-month,99.15127614278839,0,96,7998.436127421837,0
CUST-0422,16,One year,34.14223703511283,7,49,471.74312982968513,0
CUST-0423,70,Month-to-month,77.65533630283403,9,78,6179.826229816878,0
CUST-0424,17,Month-to-month,60.99262221856744,9,20,889.866879675334,0
CUST-0425,69,Month-to-month,110.8845987550414,0,94,7631.42061863973,0
CUST-0426,69,One year,89.78967506998232,8,91,6678.699309485745,0
CUST-0427,26,Month-to-month,90.824184866797,1,84,2418.8807470391057,0
CUST-0428,43,One year,59.923977819811306,9,50,2902.5835294749704,1
CUST-0429,18,One year,97.85500989809151,2,95,1708.0221283968156,0
CUST-0430,67,Month-to-month,92.29833486648758,7,99,6737.941711029583,0
CUST-0431,53,Month-to-month,110.2165296794348,5,96,5422.852801133288,0
CUST-0432,39,Month-to-month,89.40337429221574,3,43,3269.544860626592,0
CUST-0433,47,One year,108.64009306293958,1,32,5391.56088953827,1
CUST-0434,65,One year,118.03456134389647,4,32,7282.480996580214,1
CUST-0435,69,Month-to-month,20.0,3,39,419.61940157344515,0
CUST-0436,34,Month-to-month,82.04820201386059,6,85,2758.940757708628,0
CUST-0437,56,One year,45.53484797893918,4,22,2618.121918306716,1
CUST-0438,45,Two year,55.84489837098912,2,77,2320.1220172774347,0
CUST-0439,31,Two year,88.60812244670868,0,36,3177.4280686561415,1
CUST-0440,2,Month-to-month,86.20911224180219,6,82,166.12025370624673,0
CUST-0441,57,Month-to-month,93.49591922771494,2,27,5670.311190510798,0
CUST-0442,58,Month-to-month,94.96070037903134,3,73,5453.077749787977,0
CUST-0443,33,Month-to-month,45.492532569978486,8,29,1568.2604895899026,0
CUST-0444,46,Two year,73.15639566545646,3,41,3816.9429269746943,0
CUST-0445,66,Month-to-month,42.832848484029704,0,46,2806.6313674941525,0
CUST-0446,35,Month-to-month,80.0406059309264,8,43,3301.950481155933,0
CUST-0447,15,One year,47.79007852776095,0,41,772.5058457087227,0
CUST-0448,4,One year,51.434036874869896,2,89,201.33561848762218,0
CUST-0449,25,One year,59.72873968531866,1,25,1494.9890277937996,0
CUST-0450,8,Month-to-month,73.90896936331444,5,98,633.4124287701046,0
CUST-0451,35,One year,63.206859446896104,7,46,2359.1395602773096,0
CUST-0452,33,Two year,104.27254925229427,5,38,2905.008807444482,1
CUST-0453,12,Two year,115.51391037673245,2,50,1315.019093725606,1
CUST-0454,67,One year,56.334137853770706,2,49,4294.730374998598,0
CUST-0455,24,Month-to-month,126.10282623059229,0,89,2775.2239793884187,0
CUST-0456,51,One year,22.663637181656426,7,29,1077.414532283627,0
CUST-0457,69,Month-to-month,93.93614681112078,1,46,7187.87993235141,0
CUST-0458,54,Month-to-month,26.914702229533834,0,42,1373.4376561267995,0
CUST-0459,28,Month-to-month,94.3902839952458,5,36,2463.0013782317524,0
CUST-0460,32,Month-to-month,35.764558339553076,0,56,1103.9216458332276,0
CUST-0461,51,Month-to-month,126.27672555502944,6,28,5383.324503505853,1
CUST-0462,57,Month-to-month,88.55568896030564,0,70,4818.907297253837,0
CUST-0463,26,One year,60.27606192041684,5,44,1936.2175662695754,1
CUST-0464,52,Two year,82.97645819965193,2,59,4053.3016956575975,0
CUST-0465,54,Month-to-month,63.91696999469459,0,31,3249.0911497752054,0
CUST-0466,16,Month-to-month,71.74742773762998,3,88,1076.383832576877,0
CUST-0467,10,Month-to-month,93.64097014516985,4,95,969.6691459036695,0
CUST-0468,62,Month-to-month,53.50118105701512,2,84,3148.197714194728,0
CUST-0469,38,One year,37.54176835151091,3,80,1407.1948412503414,0
CUST-0470,33,Two year,95.41663523057753,4,38,3297.8194822162304,1
CUST-0471,50,One year,92.10212304133832,3,73,5456.147118192687,0
CUST-0472,6,Two year,38.17601289626452,8,22,210.73786492001142,1
CUST-0473,52,Month-to-month,99.75890061205621,4,58,5408.434494111258,0
CUST-0474,13,Month-to-month,32.48137509497984,0,94,449.89056898329346,0
CUST-0475,12,Month-to-month,42.82305954811348,3,48,533.4802267813867,0
CUST-0476,12,Month-to-month,87.10131495885611,6,25,1013.0885116545571,0
CUST-0477,27,Month-to-month,49.290701824742854,6,57,1393.3137237688936,0
CUST-0478,58,Month-to-month,30.48654976309402,7,70,1867.3477724301501,0
CUST-0479,25,Month-to-month,78.88657570079317,0,89,2188.346893282806,0
CUST-0480,39,Month-to-month,79.09520594422585,3,86,3039.796500604903,0
CUST-0481,29,One year,74.90821101550618,3,85,2481.5738509639114,0
CUST-0482,65,Month-to-month,64.42507727223624,3,62,4196.38787551063,0
CUST-0483,35,Month-to-month,110.44472173569297,0,43,3956.0400228010844,0
CUST-0484,67,Month-to-month,90.70286475624411,0,40,5504.638747622019,0
CUST-0485,65,Month-to-month,82.85312291616194,8,62,4953.529051354953,0
CUST-0486,49,Month-to-month,78.42127129371356,8,81,4294.277213700506,0
CUST-0487,18,Month-to-month,46.38327038878714,3,91,888.4094597224315,0
CUST-0488,52,One year,100.04663650755113,6,81,5353.102608852884,1
CUST-0489,55,Two year,41.92614342924862,4,42,2550.361774895449,0
CUST-0490,33,Month-to-month,58.500681923284276,1,54,1621.2296655570958,0
CUST-0491,43,One year,48.30109323402457,1,31,2102.429478278811,0
CUST-0492,70,Month-to-month,68.55053778971445,1,59,4481.088030493896,0
CUST-0493,63,Month-to-month,72.52322384638805,8,43,4130.556414334885,0
CUST-0494,70,Month-to-month,71.6409257670843,0,95,4813.482495038093,0
CUST-0495,39,Month-to-month,77.31796114258299,7,71,2314.848573208572,0
CUST-0496,8,One year,78.17481286011171,8,52,528.3509605422744,1
CUST-0497,11,One year,96.08739042564861,8,67,944.1839487059833,1
CUST-0498,40,Month-to-month,87.59028873977037,1,78,3080.0670325303754,0
CUST-0499,4,Month-to-month,99.13838910677181,8,55,417.0858079653906,1
CUST-0500,6,One year,60.50936483342721,7,39,373.23602977866085,1
CUST-0501,43,Month-to-month,108.37659270739279,3,55,5065.428998877492,0
CUST-0502,42,One year,90.37804717785212,7,46,3515.346516408104,0
CUST-0503,70,One year,86.62724905913085,1,94,5600.702386317723,0
CUST-0504,71,One year,98.83437186093272,6,97,8328.578788502797,0
CUST-0505,7,One year,76.38009802551028,7,34,481.9421331183401,1
CUST-0506,21,One year,74.07059159783493,1,32,1446.9946004777726,0
CUST-0507,34,One year,65.01141592896742,8,56,2332.332484148762,0
CUST-0508,8,Month-to-month,54.04121097721273,1,55,425.24709883885646,0
CUST-0509,68,Month-to-month,63.63812829242163,1,34,4618.1967868741895,0
CUST-0510,69,Month-to-month,103.86864878391255,1,86,7535.42593829302,0
CUST-0511,6,Two year,77.58016026921212,5,42,412.9807860515809,1
CUST-0512,34,One year,63.24048834291912,9,60,2413.4368411611604,0
CUST-0513,44,Month-to-month,71.40394320407287,3,41,2907.3895669938256,0
CUST-0514,21,One year,50.64459903959443,4,53,1046.4312262942312,1
CUST-0515,5,Month-to-month,82.75096701501522,3,34,450.17230577485054,0
CUST-0516,65,Month-to-month,38.08929593042197,9,36,2185.7877396463655,0
CUST-0517,13,Two year,57.12984472897176,6,36,880.6233475231662,1
CUST-0518,37,Month-to-month,63.0599363685474,0,81,2620.848150935357,0
CUST-0519,66,Two year,114.1875634409822,1,40,7232.022316652205,1
CUST-0520,6,Month-to-month,81.03386666854192,6,54,530.2820097263634,0
CUST-0521,59,Month-to-month,73.9349757212544,8,88,4242.071467380509,0
CUST-0522,52,Month-to-month,39.55518884816712,6,38,2155.7623819719506,1
CUST-0523,33,One year,36.23515379263604,5,82,1357.5853505405753,0
CUST-0524,52,Month-to-month,71.59547796708064,3,48,4372.616094810459,0
CUST-0525,33,Month-to-month,92.99571811833525,4,41,3114.208442976067,0
CUST-0526,25,One year,110.36988823590006,2,66,2598.626310368061,0
CUST-0527,26,One year,83.97617412855101,2,95,2157.60460261668,0
CUST-0528,32,Month-to-month,110.55484981355761,9,89,3381.590599434563,0
CUST-0529,5,Month-to-month,95.32513572612523,8,96,519.1025450305876,0
CUST-0530,71,Month-to-month,112.69712735713796,3,23,8041.274623925568,0
CUST-0531,67,Month-to-month,75.93888755728571,8,67,5055.533169402651,0
CUST-0532,66,Month-to-month,92.4359594185856,8,27,5929.2389192426235,0
CUST-0533,42,Month-to-month,72.10524899080431,3,69,2785.5375066366405,0
CUST-0534,54,Month-to-month,81.365606605907,0,59,4708.100309642647,0
CUST-0535,33,Month-to-month,96.95886100088163,4,29,3420.41146956362,0
CUST-0536,27,Month-to-month,75.48540770808108,9,55,1769.9800317509123,0
CUST-0537,63,Month-to-month,89.69101918499021,0,97,5593.0491542255695,0
CUST-0538,46,One year,99.45388083563392,9,27,3925.356777352606,1
CUST-0539,13,Two year,98.45535192437887,9,76,1337.4961749154195,1
CUST-0540,50,Month-to-month,31.498243427007367,2,44,1595.7849874013893,0
CUST-0541,52,Month-to-month,30.230792494272595,5,89,1419.6835179255966,0
CUST-0542,1,One year,85.916985447845,7,95,76.66840640432589,0
CUST-0543,38,One year,20.0,6,36,579.1085013159028,0
CUST-0544,5,Month-to-month,128.23773198827513,0,99,643.616177522173,0
CUST-0545,36,Month-to-month,84.31358938056107,3,35,2738.013602070185,0
CUST-0546,55,One year,113.70601623665124,7,61,5514.751899372479,0
CUST-0547,24,One year,63.77081436567294,7,51,1434.6234278117743,1
CUST-0548,41,Month-to-month,77.11578058876594,7,47,2954.595914571995,0
CUST-0549,6,Month-to-month,41.41010760539181,9,45,293.7862917607154,1
CUST-0550,12,Two year,101.81826337126064,4,48,1284.753051664757,1
CUST-0551,33,Month-to-month,74.0238107580336,2,38,2516.519914106206,0
CUST-0552,26,Month-to-month,83.57231944206633,1,65,2272.977100837544,0
CUST-0553,32,Month-to-month,78.35945912820355,6,61,2447.0486796063155,0
CUST-0554,71,Two year,25.159952743575197,8,74,1638.333047932217,1
CUST-0555,1,Month-to-month,81.08917350243435,0,95,67.8067899931783,0
CUST-0556,63,Month-to-month,70.77395053144699,2,31,3749.052539161042,0
CUST-0557,27,Two year,60.397746140040624,3,21,1534.4146361295652,1
CUST-0558,63,Month-to-month,52.284972231001674,7,38,2962.6320124595372,0
CUST-0559,47,One year,45.663649892013744,5,67,2464.5580634470507,0
CUST-0560,35,One year,63.13961137593962,6,98,2651.565036487849,1
CUST-0561,70,One year,26.676750157543616,1,84,1780.6901366593986,0
CUST-0562,18,Month-to-month,74.84511511009907,4,52,1420.181426737031,0
CUST-0563,33,One year,121.52627696146193,4,57,3836.4437473148923,0
CUST-0564,60,Month-to-month,72.02531642476552,6,20,4083.639897007838,0
CUST-0565,49,Month-to-month,64.94618648202976,6,99,2741.0801225495043,0
CUST-0566,2,Month-to-month,57.693454691212914,1,83,106.59257031505723,0
CUST-0567,45,Month-to-month,54.62148284298726,3,46,2415.3845128601106,0
CUST-0568,46,Month-to-month,94.99734340515722,1,90,4762.919714388477,0
CUST-0569,37,Month-to-month,73.67203415288694,1,30,2559.0515837871676,0
CUST-0570,19,Month-to-month,64.05384146697882,2,63,1159.097097080709,0
CUST-0571,32,Month-to-month,72.90732345065976,8,97,2518.8119424087413,0
CUST-0572,20,Month-to-month,87.21016268781838,3,64,1378.6268833982203,0
CUST-0573,62,Month-to-month,83.12727402805945,7,34,5064.608616300824,1
CUST-0574,58,One year,73.79058572567442,9,93,5109.767623482749,0
CUST-0575,64,Month-to-month,129.12643578894173,3,97,8044.430273782977,0
CUST-0576,62,One year,56.57246508425812,1,94,3567.6851883519153,0
CUST-0577,47,One year,86.25157085574787,3,35,3131.829060554247,0
CUST-0578,64,One year,72.37291033005513,5,60,4657.112718648575,0
CUST-0579,13,One year,77.12138505896468,7,89,1040.5276559737915,0
CUST-0580,70,Month-to-month,78.24885740529133,6,88,4587.512740112173,0
CUST-0581,41,One year,79.87287271539401,1,28,3372.7955620647444,0
CUST-0582,52,One year,90.16112256829294,6,34,4729.047615714904,1
CUST-0583,56,Month-to-month,56.045072118791566,0,45,3236.821944639897,0
CUST-0584,53,One year,28.0029065492115,1,50,1514.078668502963,0
CUST-0585,71,One year,32.14457286845737,7,33,2560.6578755900355,0
CUST-0586,19,Month-to-month,80.48711230400686,8,63,1487.433181530541,0
CUST-0587,5,Month-to-month,89.62998694569933,8,94,415.43878783074797,0
CUST-0588,36,Month-to-month,104.33878121359295,9,66,3836.4817912088624,1
CUST-0589,45,One year,95.9141371931769,8,91,4838.3180057314175,1
CUST-0590,21,Month-to-month,58.68109933644742,1,22,1058.1310837719557,0
CUST-0591,65,Month-to-month,70.14644338712188,3,21,4567.21659498635,0
CUST-0592,11,Month-to-month,74.9533112879067,3,40,939.567233491769,0
CUST-0593,31,Two year,117.10881874293374,5,72,3613.8853073936184,1
CUST-0594,51,Month-to-month,93.27545595831683,2,56,4957.177777646914,0
CUST-0595,10,One year,88.07404612969195,2,81,920.7755511756844,0
CUST-0596,49,One year,72.40354334333715,7,54,3775.4369332682368,0
CUST-0597,50,Month-to-month,75.45062522489704,9,43,3381.5484547849937,0
CUST-0598,2,One year,97.07264579412224,3,81,218.77558259160915,0
CUST-0599,68,Month-to-month,54.63683486767815,2,86,3470.08908987873,0
CUST-0600,51,One year,95.32496911140028,1,76,4505.328080701921,0
CUST-0601,64,Month-to-month,109.91453384629332,5,51,7129.842751056089,0
CUST-0602,45,Two year,43.13530547792097,7,77,1825.2298581694367,1
CUST-0603,66,Month-to-month,88.09947768316871,7,38,6507.159665306601,0
CUST-0604,32,Month-to-month,64.74538098299776,3,37,1813.6510416487056,0
CUST-0605,60,Month-to-month,50.646002775019554,8,62,3440.059280207358,0
CUST-0606,69,One year,78.5786655389129,2,97,5284.330689541059,0
CUST-0607,22,One year,66.81211111848576,0,41,1554.5167084671657,0
CUST-0608,24,One year,46.98940262086034,2,31,1348.3156378309313,0
CUST-0609,37,Month-to-month,54.33173015578749,0,95,2291.4828024042226,0
CUST-0610,48,Month-to-month,115.76559351222333,5,35,4766.070025947272,0
CUST-0611,20,Month-to-month,92.78050590503321,4,26,2101.383897887365,1
CUST-0612,15,Month-to-month,72.96301105712868,4,62,1105.5802078002118,0
CUST-0613,15,Month-to-month,57.388826534421696,0,24,717.15038893418,0
CUST-0614,15,One year,98.18404026058317,1,49,1449.5947464649498,0
CUST-0615,56,Month-to-month,73.97119496606034,9,29,4648.223034909171,0
CUST-0616,50,Month-to-month,104.9226120720748,4,67,5411.285883686061,0
CUST-0617,36,Month-to-month,64.27734611164375,1,20,2509.9664962190996,0
CUST-0618,62,Month-to-month,97.75425394119061,2,32,6355.95613392751,0
CUST-0619,31,Month-to-month,47.61893018063879,3,91,1630.161175905535,0
CUST-0620,49,Month-to-month,93.12555874176988,5,27,3017.4718996609954,0
CUST-0621,61,Month-to-month,20.0,0,54,1222.3027358944864,0
CUST-0622,54,Month-to-month,62.760731862715254,8,52,3751.8725342370767,0
CUST-0623,38,Two year,114.9001434441109,4,33,4172.998102657336,1
CUST-0624,71,Two year,41.38889422661817,0,89,2535.643659417937,0
CUST-0625,1,Month-to-month,58.64362615632465,2,48,55.41142021542518,0
CUST-0626,59,Two year,96.8329449760711,2,35,5589.507096918514,1
CUST-0627,38,Month-to-month,128.39047235811967,4,74,4436.911365193883,0
CUST-0628,58,Month-to-month,130.1933873796538,0,44,6725.066428104825,0
CUST-0629,58,One year,69.05121221861428,1,92,3683.4263319825645,0
CUST-0630,18,Month-to-month,45.85981236569176,2,52,739.1021787843953,0
CUST-0631,71,Month-to-month,113.16176113622615,3,63,7074.746113251808,0
CUST-0632,60,Month-to-month,85.74697506799379,0,99,5137.03457143973,0
CUST-0633,57,Two year,39.936105827736995,3,53,2099.117397694138,0
CUST-0634,14,Two year,61.25683418119138,4,96,882.5957111753436,0
CUST-0635,3,One year,22.57826284853415,2,78,56.85494214871527,0
CUST-0636,22,One year,59.98492464481581,6,56,1435.1897985024332,0
CUST-0637,27,Month-to-month,56.49443028705137,2,36,1382.4474201565363,0
CUST-0638,19,Month-to-month,97.80849362457327,6,83,2135.153132748461,0
CUST-0639,46,Month-to-month,67.77840363439749,2,22,2915.8769520206984,0
CUST-0640,37,Month-to-month,62.950131226177824,7,57,2575.6984056406022,0
CUST-0641,35,Month-to-month,78.68009874350855,5,28,2848.8922185678625,0
CUST-0642,54,Month-to-month,82.39032020263154,3,57,4571.697041869153,0
CUST-0643,23,Month-to-month,74.85180390109424,8,55,1696.7148493356153,1
CUST-0644,45,Month-to-month,89.21042449673452,5,48,3745.2262372296113,0
CUST-0645,55,Month-to-month,20.0,6,95,879.8710563862141,0
CUST-0646,60,Month-to-month,99.45179837098217,1,62,7040.131850985666,0
CUST-0647,5,One year,46.793327627808914,2,36,241.2256241105076,0
CUST-0648,18,Month-to-month,137.82330258015838,9,79,2539.9156479858934,0
CUST-0649,23,Two year,143.36142563268703,5,23,3456.655239508274,1
CUST-0650,71,One year,54.681071361770044,1,51,3719.025774366304,0
CUST-0651,34,Month-to-month,73.12357788684689,9,95,2016.9198479457052,0
